poll_id,ags,municipality_name,metric,kommone_value,statla_value,delta
2,08236062,Tiefenbronn,total_precincts,,6,
2,08236062,Tiefenbronn,voters_total,1714,1099,615.0
2,08236062,Tiefenbronn,valid_votes,1711,1097,614.0
2,08236065,Wiernsheim,reported_precincts,,0,
2,08236065,Wiernsheim,total_precincts,,7,
2,08236065,Wiernsheim,voters_total,378,0,378.0
2,08236065,Wiernsheim,valid_votes,377,0,377.0
2,08236067,Wimsheim,reported_precincts,,0,
2,08236067,Wimsheim,total_precincts,,3,
2,08236067,Wimsheim,voters_total,538,0,538.0
2,08236067,Wimsheim,valid_votes,535,0,535.0
2,08236068,Wurmberg,reported_precincts,,2,
2,08236068,Wurmberg,total_precincts,,3,
2,08236068,Wurmberg,voters_total,823,823,0.0
2,08236068,Wurmberg,valid_votes,821,821,0.0
2,08236070,Keltern,reported_precincts,,2,
2,08236070,Keltern,total_precincts,,10,
2,08236070,Keltern,voters_total,1049,522,527.0
2,08236070,Keltern,valid_votes,1046,521,525.0
2,08236071,Remchingen,reported_precincts,,0,
2,08236071,Remchingen,total_precincts,,8,
2,08236071,Remchingen,voters_total,0,0,0.0
2,08236071,Remchingen,valid_votes,0,0,0.0
2,08236072,Straubenhardt,reported_precincts,,1,
2,08236072,Straubenhardt,total_precincts,,11,
2,08236072,Straubenhardt,voters_total,940,505,435.0
2,08236072,Straubenhardt,valid_votes,933,500,433.0
2,08236073,Neulingen,reported_precincts,,2,
2,08236073,Neulingen,total_precincts,,8,
2,08236073,Neulingen,voters_total,1149,743,406.0
2,08236073,Neulingen,valid_votes,1142,737,405.0
2,08236074,Kämpfelbach,reported_precincts,,2,
2,08236074,Kämpfelbach,total_precincts,,5,
2,08236074,Kämpfelbach,voters_total,1411,1411,0.0
2,08236074,Kämpfelbach,valid_votes,1396,1394,2.0
2,08236075,Ölbronn-Dürrn,reported_precincts,,0,
2,08236075,Ölbronn-Dürrn,total_precincts,,3,
2,08236075,Ölbronn-Dürrn,voters_total,0,0,0.0
2,08236075,Ölbronn-Dürrn,valid_votes,0,0,0.0
2,08236076,Königsbach-Stein,reported_precincts,,1,
2,08236076,Königsbach-Stein,total_precincts,,8,
2,08236076,Königsbach-Stein,voters_total,1106,581,525.0
2,08236076,Königsbach-Stein,valid_votes,1098,580,518.0
2,08237002,"Alpirsbach, Stadt",reported_precincts,,4,
2,08237002,"Alpirsbach, Stadt",total_precincts,,9,
2,08237002,"Alpirsbach, Stadt",voters_total,1056,723,333.0
2,08237002,"Alpirsbach, Stadt",valid_votes,1046,716,330.0
2,08237004,Baiersbronn,reported_precincts,,2,
2,08237004,Baiersbronn,total_precincts,,16,
2,08237004,Baiersbronn,voters_total,470,367,103.0
2,08237004,Baiersbronn,valid_votes,469,364,105.0
2,08237019,"Dornstetten, Stadt",reported_precincts,,0,
2,08237019,"Dornstetten, Stadt",total_precincts,,7,
2,08237019,"Dornstetten, Stadt",voters_total,0,0,0.0
2,08237019,"Dornstetten, Stadt",valid_votes,0,0,0.0
2,08237024,Empfingen,reported_precincts,,0,
2,08237024,Empfingen,total_precincts,,4,
2,08237024,Empfingen,voters_total,0,0,0.0
2,08237024,Empfingen,valid_votes,0,0,0.0
2,08237027,Eutingen im Gäu,reported_precincts,,3,
2,08237027,Eutingen im Gäu,total_precincts,,8,
2,08237027,Eutingen im Gäu,voters_total,1165,1165,0.0
2,08237027,Eutingen im Gäu,valid_votes,1162,1159,3.0
2,08237028,"Freudenstadt, Stadt",reported_precincts,,5,
2,08237028,"Freudenstadt, Stadt",total_precincts,,23,
2,08237028,"Freudenstadt, Stadt",voters_total,2951,1901,1050.0
2,08237028,"Freudenstadt, Stadt",valid_votes,2936,1893,1043.0
2,08237030,Glatten,reported_precincts,,2,
2,08237030,Glatten,total_precincts,,4,
2,08237030,Glatten,voters_total,423,423,0.0
2,08237030,Glatten,valid_votes,422,422,0.0
2,08237032,Grömbach,reported_precincts,,0,
2,08237032,Grömbach,total_precincts,,1,
2,08237032,Grömbach,voters_total,0,0,0.0
2,08237032,Grömbach,valid_votes,0,0,0.0
2,08237040,"Horb am Neckar, Stadt",reported_precincts,,5,
2,08237040,"Horb am Neckar, Stadt",total_precincts,,30,
2,08237040,"Horb am Neckar, Stadt",voters_total,2120,1108,1012.0
2,08237040,"Horb am Neckar, Stadt",valid_votes,2108,1100,1008.0
2,08237045,Loßburg,reported_precincts,,5,
2,08237045,Loßburg,total_precincts,,11,
2,08237045,Loßburg,voters_total,1492,1194,298.0
2,08237045,Loßburg,valid_votes,1486,1189,297.0
2,08237054,Pfalzgrafenweiler,reported_precincts,,3,
2,08237054,Pfalzgrafenweiler,total_precincts,,11,
2,08237054,Pfalzgrafenweiler,voters_total,581,581,0.0
2,08237054,Pfalzgrafenweiler,valid_votes,579,579,0.0
2,08237061,Schopfloch,reported_precincts,,3,
2,08237061,Schopfloch,total_precincts,,4,
2,08237061,Schopfloch,voters_total,1133,1133,0.0
2,08237061,Schopfloch,valid_votes,1128,1128,0.0
2,08237072,Wörnersberg,reported_precincts,,1,
2,08237072,Wörnersberg,total_precincts,,1,
2,08237072,Wörnersberg,voters_total,90,90,0.0
2,08237072,Wörnersberg,valid_votes,90,90,0.0
2,08237073,Seewald,reported_precincts,,3,
2,08237073,Seewald,total_precincts,,5,
2,08237073,Seewald,voters_total,450,450,0.0
2,08237073,Seewald,valid_votes,447,447,0.0
2,08237074,Waldachtal,reported_precincts,,2,
2,08237074,Waldachtal,total_precincts,,6,
2,08237074,Waldachtal,voters_total,662,662,0.0
2,08237074,Waldachtal,valid_votes,657,657,0.0
2,08237075,Bad Rippoldsau-Schapbach,reported_precincts,,0,
2,08237075,Bad Rippoldsau-Schapbach,total_precincts,,3,
2,08237075,Bad Rippoldsau-Schapbach,voters_total,0,0,0.0
2,08237075,Bad Rippoldsau-Schapbach,valid_votes,0,0,0.0
2,08311000,"Freiburg im Breisgau, Stadt",reported_precincts,,7,
2,08311000,"Freiburg im Breisgau, Stadt",total_precincts,,164,
2,08311000,"Freiburg im Breisgau, Stadt",voters_total,,2720,
2,08311000,"Freiburg im Breisgau, Stadt",valid_votes,,2706,
2,08315003,Au,reported_precincts,,0,
2,08315003,Au,total_precincts,,2,
2,08315003,Au,voters_total,0,0,0.0
2,08315003,Au,valid_votes,0,0,0.0
2,08315004,Auggen,reported_precincts,,0,
2,08315004,Auggen,total_precincts,,2,
2,08315004,Auggen,voters_total,0,0,0.0
2,08315004,Auggen,valid_votes,0,0,0.0
2,08315006,"Bad Krozingen, Stadt",reported_precincts,,1,
2,08315006,"Bad Krozingen, Stadt",total_precincts,,15,
2,08315006,"Bad Krozingen, Stadt",voters_total,661,661,0.0
2,08315006,"Bad Krozingen, Stadt",valid_votes,992,656,336.0
2,08315007,Badenweiler,reported_precincts,,3,
2,08315007,Badenweiler,total_precincts,,6,
2,08315007,Badenweiler,voters_total,1291,901,390.0
2,08315007,Badenweiler,valid_votes,1275,894,381.0
2,08315008,Ballrechten-Dottingen,reported_precincts,,0,
2,08315008,Ballrechten-Dottingen,total_precincts,,3,
2,08315008,Ballrechten-Dottingen,voters_total,0,0,0.0
2,08315008,Ballrechten-Dottingen,valid_votes,0,0,0.0
2,08315013,Bötzingen,reported_precincts,,0,
2,08315013,Bötzingen,total_precincts,,4,
2,08315013,Bötzingen,voters_total,0,0,0.0
2,08315013,Bötzingen,valid_votes,0,0,0.0
2,08315014,Bollschweil,reported_precincts,,1,
2,08315014,Bollschweil,total_precincts,,3,
2,08315014,Bollschweil,voters_total,580,159,421.0
2,08315014,Bollschweil,valid_votes,987,157,830.0
2,08315015,"Breisach am Rhein, Stadt",reported_precincts,,3,
2,08315015,"Breisach am Rhein, Stadt",total_precincts,,12,
2,08315015,"Breisach am Rhein, Stadt",voters_total,1334,1334,0.0
2,08315015,"Breisach am Rhein, Stadt",valid_votes,1321,1326,-5.0
2,08315016,Breitnau,reported_precincts,,0,
2,08315016,Breitnau,total_precincts,,2,
2,08315016,Breitnau,voters_total,1067,0,1067.0
2,08315016,Breitnau,valid_votes,1059,0,1059.0
2,08315020,Buchenbach,reported_precincts,,1,
2,08315020,Buchenbach,total_precincts,,5,
2,08315020,Buchenbach,voters_total,635,148,487.0
2,08315020,Buchenbach,valid_votes,991,147,844.0
2,08315022,Buggingen,reported_precincts,,0,
2,08315022,Buggingen,total_precincts,,5,
2,08315022,Buggingen,voters_total,0,0,0.0
2,08315022,Buggingen,valid_votes,0,0,0.0
2,08315028,Ebringen,reported_precincts,,0,
2,08315028,Ebringen,total_precincts,,2,
2,08315028,Ebringen,voters_total,0,0,0.0
2,08315028,Ebringen,valid_votes,0,0,0.0
2,08315030,Eichstetten am Kaiserstuhl,reported_precincts,,0,
2,08315030,Eichstetten am Kaiserstuhl,total_precincts,,3,
2,08315030,Eichstetten am Kaiserstuhl,voters_total,0,0,0.0
2,08315030,Eichstetten am Kaiserstuhl,valid_votes,0,0,0.0
2,08315031,Eisenbach (Hochschwarzwald),reported_precincts,,4,
2,08315031,Eisenbach (Hochschwarzwald),total_precincts,,5,
2,08315031,Eisenbach (Hochschwarzwald),voters_total,799,799,0.0
2,08315031,Eisenbach (Hochschwarzwald),valid_votes,994,794,200.0
2,08315033,Eschbach,reported_precincts,,0,
2,08315033,Eschbach,total_precincts,,2,
2,08315033,Eschbach,voters_total,0,0,0.0
2,08315033,Eschbach,valid_votes,0,0,0.0
2,08315037,Feldberg (Schwarzwald),reported_precincts,,0,
2,08315037,Feldberg (Schwarzwald),total_precincts,,2,
2,08315037,Feldberg (Schwarzwald),voters_total,0,0,0.0
2,08315037,Feldberg (Schwarzwald),valid_votes,0,0,0.0
2,08315039,Friedenweiler,reported_precincts,,0,
2,08315039,Friedenweiler,total_precincts,,3,
2,08315039,Friedenweiler,voters_total,434,0,434.0
2,08315039,Friedenweiler,valid_votes,981,0,981.0
2,08315041,Glottertal,reported_precincts,,0,
2,08315041,Glottertal,total_precincts,,2,
2,08315041,Glottertal,voters_total,0,0,0.0
2,08315041,Glottertal,valid_votes,0,0,0.0
2,08315043,Gottenheim,reported_precincts,,1,
2,08315043,Gottenheim,total_precincts,,3,
2,08315043,Gottenheim,voters_total,,416,
2,08315043,Gottenheim,valid_votes,,412,
2,08315047,Gundelfingen,reported_precincts,,0,
2,08315047,Gundelfingen,total_precincts,,12,
2,08315047,Gundelfingen,voters_total,0,0,0.0
2,08315047,Gundelfingen,valid_votes,0,0,0.0
2,08315048,Hartheim am Rhein,reported_precincts,,1,
2,08315048,Hartheim am Rhein,total_precincts,,5,
2,08315048,Hartheim am Rhein,voters_total,491,318,173.0
2,08315048,Hartheim am Rhein,valid_votes,994,316,678.0
2,08315050,"Heitersheim, Stadt",reported_precincts,,5,
2,08315050,"Heitersheim, Stadt",total_precincts,,8,
2,08315050,"Heitersheim, Stadt",voters_total,2180,1865,315.0
2,08315050,"Heitersheim, Stadt",valid_votes,2161,1858,303.0
2,08315051,Heuweiler,reported_precincts,,0,
2,08315051,Heuweiler,total_precincts,,2,
2,08315051,Heuweiler,voters_total,0,0,0.0
2,08315051,Heuweiler,valid_votes,0,0,0.0
2,08315052,Hinterzarten,reported_precincts,,0,
2,08315052,Hinterzarten,total_precincts,,2,
2,08315052,Hinterzarten,voters_total,0,0,0.0
2,08315052,Hinterzarten,valid_votes,0,0,0.0
2,08315056,Horben,reported_precincts,,0,
2,08315056,Horben,total_precincts,,2,
2,08315056,Horben,voters_total,0,0,0.0
2,08315056,Horben,valid_votes,0,0,0.0
2,08315059,Ihringen,reported_precincts,,5,
2,08315059,Ihringen,total_precincts,,7,
2,08315059,Ihringen,voters_total,2045,2045,0.0
2,08315059,Ihringen,valid_votes,2026,2032,-6.0
2,08315064,Kirchzarten,reported_precincts,,0,
2,08315064,Kirchzarten,total_precincts,,12,
2,08315064,Kirchzarten,voters_total,419,0,419.0
2,08315064,Kirchzarten,valid_votes,1000,0,1000.0
2,08315068,Lenzkirch,reported_precincts,,2,
2,08315068,Lenzkirch,total_precincts,,5,
2,08315068,Lenzkirch,voters_total,507,507,0.0
2,08315068,Lenzkirch,valid_votes,992,503,489.0
2,08315070,"Löffingen, Stadt",reported_precincts,,2,
2,08315070,"Löffingen, Stadt",total_precincts,,9,
2,08315070,"Löffingen, Stadt",voters_total,664,495,169.0
2,08315070,"Löffingen, Stadt",valid_votes,995,494,501.0
2,08315072,Merdingen,reported_precincts,,1,
2,08315072,Merdingen,total_precincts,,4,
2,08315072,Merdingen,voters_total,399,399,0.0
2,08315072,Merdingen,valid_votes,995,397,598.0
2,08315073,Merzhausen,reported_precincts,,0,
2,08315073,Merzhausen,total_precincts,,6,
2,08315073,Merzhausen,voters_total,435,0,435.0
2,08315073,Merzhausen,valid_votes,1000,0,1000.0
2,08315074,"Müllheim im Markgräflerland, Stadt",reported_precincts,,4,
2,08315074,"Müllheim im Markgräflerland, Stadt",total_precincts,,21,
2,08315074,"Müllheim im Markgräflerland, Stadt",voters_total,915,915,0.0
2,08315074,"Müllheim im Markgräflerland, Stadt",valid_votes,995,910,85.0
2,08315076,"Neuenburg am Rhein, Stadt",reported_precincts,,4,
2,08315076,"Neuenburg am Rhein, Stadt",total_precincts,,15,
2,08315076,"Neuenburg am Rhein, Stadt",voters_total,1933,1331,602.0
2,08315076,"Neuenburg am Rhein, Stadt",valid_votes,1910,1317,593.0
2,08315084,Oberried,reported_precincts,,3,
2,08315084,Oberried,total_precincts,,5,
2,08315084,Oberried,voters_total,1087,376,711.0
2,08315084,Oberried,valid_votes,1085,372,713.0
2,08315089,Pfaffenweiler,reported_precincts,,0,
2,08315089,Pfaffenweiler,total_precincts,,2,
2,08315089,Pfaffenweiler,voters_total,0,0,0.0
2,08315089,Pfaffenweiler,valid_votes,0,0,0.0
2,08315094,St. Märgen,reported_precincts,,1,
2,08315094,St. Märgen,total_precincts,,2,
2,08315094,St. Märgen,voters_total,418,418,0.0
2,08315094,St. Märgen,valid_votes,998,417,581.0
2,08315095,St. Peter,reported_precincts,,0,
2,08315095,St. Peter,total_precincts,,2,
2,08315095,St. Peter,voters_total,0,0,0.0
2,08315095,St. Peter,valid_votes,0,0,0.0
2,08315098,Schallstadt,reported_precincts,,2,
2,08315098,Schallstadt,total_precincts,,6,
2,08315098,Schallstadt,voters_total,,800,
2,08315098,Schallstadt,valid_votes,,798,
2,08315102,Schluchsee,reported_precincts,,1,
2,08315102,Schluchsee,total_precincts,,6,
2,08315102,Schluchsee,voters_total,429,42,387.0
2,08315102,Schluchsee,valid_votes,1000,42,958.0
2,08315107,Sölden,reported_precincts,,0,
2,08315107,Sölden,total_precincts,,2,
2,08315107,Sölden,voters_total,0,0,0.0
2,08315107,Sölden,valid_votes,0,0,0.0
2,08315108,"Staufen im Breisgau, Stadt",reported_precincts,,2,
2,08315108,"Staufen im Breisgau, Stadt",total_precincts,,8,
2,08315108,"Staufen im Breisgau, Stadt",voters_total,1353,757,596.0
2,08315108,"Staufen im Breisgau, Stadt",valid_votes,1348,754,594.0
2,08315109,Stegen,reported_precincts,,0,
2,08315109,Stegen,total_precincts,,4,
2,08315109,Stegen,voters_total,0,0,0.0
2,08315109,Stegen,valid_votes,0,0,0.0
2,08315111,"Sulzburg, Stadt",reported_precincts,,0,
2,08315111,"Sulzburg, Stadt",total_precincts,,3,
2,08315111,"Sulzburg, Stadt",voters_total,520,0,520.0
2,08315111,"Sulzburg, Stadt",valid_votes,986,0,986.0
2,08315113,"Titisee-Neustadt, Stadt",reported_precincts,,7,
2,08315113,"Titisee-Neustadt, Stadt",total_precincts,,18,
2,08315113,"Titisee-Neustadt, Stadt",voters_total,1792,1086,706.0
2,08315113,"Titisee-Neustadt, Stadt",valid_votes,1772,1075,697.0
2,08315115,Umkirch,reported_precincts,,0,
2,08315115,Umkirch,total_precincts,,4,
2,08315115,Umkirch,voters_total,,0,
2,08315115,Umkirch,valid_votes,,0,
2,08315125,Wittnau,reported_precincts,,0,
2,08315125,Wittnau,total_precincts,,2,
2,08315125,Wittnau,voters_total,0,0,0.0
2,08315125,Wittnau,valid_votes,0,0,0.0
2,08315130,Münstertal/Schwarzwald,reported_precincts,,1,
2,08315130,Münstertal/Schwarzwald,total_precincts,,6,
2,08315130,Münstertal/Schwarzwald,voters_total,904,365,539.0
2,08315130,Münstertal/Schwarzwald,valid_votes,993,364,629.0
2,08315131,Ehrenkirchen,reported_precincts,,4,
2,08315131,Ehrenkirchen,total_precincts,,10,
2,08315131,Ehrenkirchen,voters_total,2167,1251,916.0
2,08315131,Ehrenkirchen,valid_votes,2144,1249,895.0
2,08315132,March,reported_precincts,,0,
2,08315132,March,total_precincts,,6,
2,08315132,March,voters_total,,0,
2,08315132,March,valid_votes,,0,
2,08315133,"Vogtsburg im Kaiserstuhl, Stadt",reported_precincts,,5,
2,08315133,"Vogtsburg im Kaiserstuhl, Stadt",total_precincts,,8,
2,08315133,"Vogtsburg im Kaiserstuhl, Stadt",voters_total,1849,1310,539.0
2,08315133,"Vogtsburg im Kaiserstuhl, Stadt",valid_votes,1835,1302,533.0
2,08316002,Bahlingen am Kaiserstuhl,reported_precincts,,0,
2,08316002,Bahlingen am Kaiserstuhl,total_precincts,,4,
2,08316002,Bahlingen am Kaiserstuhl,voters_total,0,0,0.0
2,08316002,Bahlingen am Kaiserstuhl,valid_votes,0,0,0.0
2,08316003,Biederbach,reported_precincts,,1,
2,08316003,Biederbach,total_precincts,,2,
2,08316003,Biederbach,voters_total,399,399,0.0
2,08316003,Biederbach,valid_votes,396,396,0.0
2,08316009,Denzlingen,reported_precincts,,0,
2,08316009,Denzlingen,total_precincts,,12,
2,08316009,Denzlingen,voters_total,706,0,706.0
2,08316009,Denzlingen,valid_votes,697,0,697.0
2,08316010,"Elzach, Stadt",reported_precincts,,2,
2,08316010,"Elzach, Stadt",total_precincts,,10,
2,08316010,"Elzach, Stadt",voters_total,472,472,0.0
2,08316010,"Elzach, Stadt",valid_votes,469,469,0.0
2,08316011,"Emmendingen, Stadt",reported_precincts,,7,
2,08316011,"Emmendingen, Stadt",total_precincts,,30,
2,08316011,"Emmendingen, Stadt",voters_total,3582,1953,1629.0
2,08316011,"Emmendingen, Stadt",valid_votes,3552,1933,1619.0
2,08316012,"Endingen am Kaiserstuhl, Stadt",reported_precincts,,2,
2,08316012,"Endingen am Kaiserstuhl, Stadt",total_precincts,,12,
2,08316012,"Endingen am Kaiserstuhl, Stadt",voters_total,1239,700,539.0
2,08316012,"Endingen am Kaiserstuhl, Stadt",valid_votes,1233,698,535.0
2,08316013,Forchheim,reported_precincts,,0,
2,08316013,Forchheim,total_precincts,,2,
2,08316013,Forchheim,voters_total,0,0,0.0
2,08316013,Forchheim,valid_votes,0,0,0.0
2,08316014,Gutach im Breisgau,reported_precincts,,0,
2,08316014,Gutach im Breisgau,total_precincts,,4,
2,08316014,Gutach im Breisgau,voters_total,0,0,0.0
2,08316014,Gutach im Breisgau,valid_votes,0,0,0.0
2,08316017,"Herbolzheim, Stadt",reported_precincts,,2,
2,08316017,"Herbolzheim, Stadt",total_precincts,,10,
2,08316017,"Herbolzheim, Stadt",voters_total,1276,842,434.0
2,08316017,"Herbolzheim, Stadt",valid_votes,1269,837,432.0
2,08316020,"Kenzingen, Stadt",reported_precincts,,4,
2,08316020,"Kenzingen, Stadt",total_precincts,,11,
2,08316020,"Kenzingen, Stadt",voters_total,1638,1638,0.0
2,08316020,"Kenzingen, Stadt",valid_votes,1629,1627,2.0
2,08316024,Malterdingen,reported_precincts,,0,
2,08316024,Malterdingen,total_precincts,,2,
2,08316024,Malterdingen,voters_total,0,0,0.0
2,08316024,Malterdingen,valid_votes,0,0,0.0
2,08316036,Reute,reported_precincts,,0,
2,08316036,Reute,total_precincts,,3,
2,08316036,Reute,voters_total,0,0,0.0
2,08316036,Reute,valid_votes,0,0,0.0
2,08316037,Riegel am Kaiserstuhl,reported_precincts,,0,
2,08316037,Riegel am Kaiserstuhl,total_precincts,,3,
2,08316037,Riegel am Kaiserstuhl,voters_total,0,0,0.0
2,08316037,Riegel am Kaiserstuhl,valid_votes,0,0,0.0
2,08316038,Sasbach am Kaiserstuhl,reported_precincts,,1,
2,08316038,Sasbach am Kaiserstuhl,total_precincts,,4,
2,08316038,Sasbach am Kaiserstuhl,voters_total,198,198,0.0
2,08316038,Sasbach am Kaiserstuhl,valid_votes,196,195,1.0
2,08316039,Sexau,reported_precincts,,0,
2,08316039,Sexau,total_precincts,,3,
2,08316039,Sexau,voters_total,0,0,0.0
2,08316039,Sexau,valid_votes,0,0,0.0
2,08316042,Simonswald,reported_precincts,,1,
2,08316042,Simonswald,total_precincts,,4,
2,08316042,Simonswald,voters_total,349,349,0.0
2,08316042,Simonswald,valid_votes,346,346,0.0
2,08316043,Teningen,reported_precincts,,0,
2,08316043,Teningen,total_precincts,,7,
2,08316043,Teningen,voters_total,0,0,0.0
2,08316043,Teningen,valid_votes,0,0,0.0
2,08316045,Vörstetten,reported_precincts,,0,
2,08316045,Vörstetten,total_precincts,,4,
2,08316045,Vörstetten,voters_total,0,0,0.0
2,08316045,Vörstetten,valid_votes,0,0,0.0
2,08316049,Weisweil,reported_precincts,,0,
2,08316049,Weisweil,total_precincts,,2,
2,08316049,Weisweil,voters_total,0,0,0.0
2,08316049,Weisweil,valid_votes,0,0,0.0
2,08316051,Wyhl am Kaiserstuhl,reported_precincts,,0,
2,08316051,Wyhl am Kaiserstuhl,total_precincts,,3,
2,08316051,Wyhl am Kaiserstuhl,voters_total,0,0,0.0
2,08316051,Wyhl am Kaiserstuhl,valid_votes,0,0,0.0
2,08316053,Rheinhausen im Breisgau,reported_precincts,,0,
2,08316053,Rheinhausen im Breisgau,total_precincts,,2,
2,08316053,Rheinhausen im Breisgau,voters_total,0,0,0.0
2,08316053,Rheinhausen im Breisgau,valid_votes,0,0,0.0
2,08316054,Freiamt,reported_precincts,,0,
2,08316054,Freiamt,total_precincts,,3,
2,08316054,Freiamt,voters_total,0,0,0.0
2,08316054,Freiamt,valid_votes,0,0,0.0
2,08316055,Winden im Elztal,reported_precincts,,3,
2,08316055,Winden im Elztal,total_precincts,,4,
2,08316055,Winden im Elztal,voters_total,1159,1159,0.0
2,08316055,Winden im Elztal,valid_votes,1157,1157,0.0
2,08316056,"Waldkirch, Stadt",reported_precincts,,2,
2,08316056,"Waldkirch, Stadt",total_precincts,,24,
2,08316056,"Waldkirch, Stadt",voters_total,753,394,359.0
2,08316056,"Waldkirch, Stadt",valid_votes,751,393,358.0
2,08317001,"Achern, Stadt",reported_precincts,,1,
2,08317001,"Achern, Stadt",total_precincts,,22,
2,08317001,"Achern, Stadt",voters_total,0,509,-509.0
2,08317001,"Achern, Stadt",valid_votes,0,502,-502.0
2,08317005,Appenweier,reported_precincts,,0,
2,08317005,Appenweier,total_precincts,,8,
2,08317005,Appenweier,voters_total,0,0,0.0
2,08317005,Appenweier,valid_votes,0,0,0.0
2,08317008,Bad Peterstal-Griesbach,reported_precincts,,0,
2,08317008,Bad Peterstal-Griesbach,total_precincts,,4,
2,08317008,Bad Peterstal-Griesbach,voters_total,0,0,0.0
2,08317008,Bad Peterstal-Griesbach,valid_votes,0,0,0.0
2,08317009,Berghaupten,reported_precincts,,0,
2,08317009,Berghaupten,total_precincts,,2,
2,08317009,Berghaupten,voters_total,0,0,0.0
2,08317009,Berghaupten,valid_votes,0,0,0.0
2,08317011,Biberach,reported_precincts,,1,
2,08317011,Biberach,total_precincts,,4,
2,08317011,Biberach,voters_total,0,210,-210.0
2,08317011,Biberach,valid_votes,0,206,-206.0
2,08317021,Durbach,reported_precincts,,0,
2,08317021,Durbach,total_precincts,,6,
2,08317021,Durbach,voters_total,0,0,0.0
2,08317021,Durbach,valid_votes,0,0,0.0
2,08317026,"Ettenheim, Stadt",reported_precincts,,7,
2,08317026,"Ettenheim, Stadt",total_precincts,,19,
2,08317026,"Ettenheim, Stadt",voters_total,0,2319,-2319.0
2,08317026,"Ettenheim, Stadt",valid_votes,0,2294,-2294.0
2,08317029,Fischerbach,reported_precincts,,0,
2,08317029,Fischerbach,total_precincts,,2,
2,08317029,Fischerbach,voters_total,0,0,0.0
2,08317029,Fischerbach,valid_votes,0,0,0.0
2,08317031,Friesenheim,reported_precincts,,9,
2,08317031,Friesenheim,total_precincts,,19,
2,08317031,Friesenheim,voters_total,0,2448,-2448.0
2,08317031,Friesenheim,valid_votes,0,2427,-2427.0
2,08317034,"Gengenbach, Stadt",reported_precincts,,0,
2,08317034,"Gengenbach, Stadt",total_precincts,,9,
2,08317034,"Gengenbach, Stadt",voters_total,0,0,0.0
2,08317034,"Gengenbach, Stadt",valid_votes,0,0,0.0
2,08317039,Gutach (Schwarzwaldbahn),reported_precincts,,0,
2,08317039,Gutach (Schwarzwaldbahn),total_precincts,,2,
2,08317039,Gutach (Schwarzwaldbahn),voters_total,0,0,0.0
2,08317039,Gutach (Schwarzwaldbahn),valid_votes,0,0,0.0
2,08317040,"Haslach im Kinzigtal, Stadt",reported_precincts,,2,
2,08317040,"Haslach im Kinzigtal, Stadt",total_precincts,,5,
2,08317040,"Haslach im Kinzigtal, Stadt",voters_total,0,636,-636.0
2,08317040,"Haslach im Kinzigtal, Stadt",valid_votes,0,632,-632.0
2,08317041,"Hausach, Stadt",reported_precincts,,0,
2,08317041,"Hausach, Stadt",total_precincts,,4,
2,08317041,"Hausach, Stadt",voters_total,0,0,0.0
2,08317041,"Hausach, Stadt",valid_votes,0,0,0.0
2,08317046,Hofstetten,reported_precincts,,0,
2,08317046,Hofstetten,total_precincts,,2,
2,08317046,Hofstetten,voters_total,0,0,0.0
2,08317046,Hofstetten,valid_votes,0,0,0.0
2,08317047,Hohberg,reported_precincts,,2,
2,08317047,Hohberg,total_precincts,,8,
2,08317047,Hohberg,voters_total,0,844,-844.0
2,08317047,Hohberg,valid_votes,0,838,-838.0
2,08317051,"Hornberg, Stadt",reported_precincts,,3,
2,08317051,"Hornberg, Stadt",total_precincts,,5,
2,08317051,"Hornberg, Stadt",voters_total,0,921,-921.0
2,08317051,"Hornberg, Stadt",valid_votes,0,908,-908.0
2,08317056,Kappelrodeck,reported_precincts,,0,
2,08317056,Kappelrodeck,total_precincts,,5,
2,08317056,Kappelrodeck,voters_total,0,0,0.0
2,08317056,Kappelrodeck,valid_votes,0,0,0.0
2,08317057,"Kehl, Stadt",reported_precincts,,5,
2,08317057,"Kehl, Stadt",total_precincts,,35,
2,08317057,"Kehl, Stadt",voters_total,0,1576,-1576.0
2,08317057,"Kehl, Stadt",valid_votes,0,1558,-1558.0
2,08317059,Kippenheim,reported_precincts,,0,
2,08317059,Kippenheim,total_precincts,,4,
2,08317059,Kippenheim,voters_total,0,0,0.0
2,08317059,Kippenheim,valid_votes,0,0,0.0
2,08317065,"Lahr/Schwarzwald, Stadt",reported_precincts,,18,
2,08317065,"Lahr/Schwarzwald, Stadt",total_precincts,,59,
2,08317065,"Lahr/Schwarzwald, Stadt",voters_total,0,4676,-4676.0
2,08317065,"Lahr/Schwarzwald, Stadt",valid_votes,0,4644,-4644.0
2,08317067,Lautenbach,reported_precincts,,0,
2,08317067,Lautenbach,total_precincts,,2,
2,08317067,Lautenbach,voters_total,0,0,0.0
2,08317067,Lautenbach,valid_votes,0,0,0.0
2,08317068,Lauf,reported_precincts,,1,
2,08317068,Lauf,total_precincts,,4,
2,08317068,Lauf,voters_total,0,530,-530.0
2,08317068,Lauf,valid_votes,0,530,-530.0
2,08317073,"Mahlberg, Stadt",reported_precincts,,0,
2,08317073,"Mahlberg, Stadt",total_precincts,,5,
2,08317073,"Mahlberg, Stadt",voters_total,0,0,0.0
2,08317073,"Mahlberg, Stadt",valid_votes,0,0,0.0
2,08317075,Meißenheim,reported_precincts,,0,
2,08317075,Meißenheim,total_precincts,,4,
