row_key,ags,municipality_name,gebietsart,gebietsnummer,reported_precincts,total_precincts,voters_total,valid_votes_erst,valid_votes_zweit,payload_hash,is_municipality_summary
000194:012-53 (08111000-012-53):012-53:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,012-53 (08111000-012-53),1,1,559,558,557,64b26267f128d7c77d8ce1ffe56e2d5c376e12847ec7e14217505099547cf6eb,False
000195:012-54 (08111000-012-54):012-54:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,012-54 (08111000-012-54),0,1,0,0,0,c3f818383750e57ceffef979307e228aa01fa265c9b91f2fec9dd342a52687b4,False
000196:012-55 (08111000-012-55):012-55:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,012-55 (08111000-012-55),1,1,488,488,488,f44df21b10cc16daa02d332d19d7ce75509a123589ef61a9c7d5464f3416bf73,False
000197:012-56 (08111000-012-56):012-56:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,012-56 (08111000-012-56),1,1,461,459,460,a2fb12741ef9533b6caf8196f4936163ce32456c60d5058c1aa666b0d547c073,False
000198:012-57 (08111000-012-57):012-57:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,012-57 (08111000-012-57),1,1,520,519,520,5e1f14c5b01d1a61f8e687d371c4535c25c5912b69b32058f5ede54d37e3eb07,False
000199:012-58 (08111000-012-58):012-58:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,012-58 (08111000-012-58),0,1,0,0,0,c0cb4c54ad34bfd426c661e5f281069b17381ef70bb2c812fac23388b56867e0,False
000200:012-59 (08111000-012-59):012-59:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,012-59 (08111000-012-59),1,1,496,496,496,525d1b4f98f6227205909578a5bd3301b6869dd87cf9dedc740f0edbd0169958,False
000201:012-60 (08111000-012-60):012-60:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,012-60 (08111000-012-60),1,1,479,477,479,de82add233f0b303874d90bf12e45a2a58257e44370719a97cbabc40081da4c4,False
000202:012-61 (08111000-012-61):012-61:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,012-61 (08111000-012-61),1,1,235,235,235,35b374cac5aadba9690a71aed2252b6572e3ecef93bce3303cb810de781a0544,False
000203:012-62 (08111000-012-62):012-62:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,012-62 (08111000-012-62),1,1,220,217,217,ddcc602736097ac831bd159edbf77c78ea833db86c64b83853defddb3fd0a56a,False
000204:012-63 (08111000-012-63):012-63:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,012-63 (08111000-012-63),0,1,0,0,0,8d7b6c76b92e12a519240be6da8bbb4659860f754a3300640118c81cc60b17ac,False
000205:012-64 (08111000-012-64):012-64:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,012-64 (08111000-012-64),1,1,353,352,351,c398cba4274a313796b9e0b251ff1b0acd98857a7ce19646e095089729b725f6,False
000206:012-65 (08111000-012-65):012-65:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,012-65 (08111000-012-65),0,1,0,0,0,a5e9ca03a517d7606a365aa59313b26fcfa31717b777a612e6cfd53d29409792,False
000207:012-92 (08111000-012-92):012-92:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,012-92 (08111000-012-92),1,1,85,85,85,101b36f5820807a967e33c47403d31140ba3c5fa8250af9d4f753759c8448bc5,False
000208:017-01 (08111000-017-01):017-01:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,017-01 (08111000-017-01),1,1,597,596,594,273bc5e9aec69c8ec2cb57b70836bbd90854f2c51fd23e483ae1be6b6ca2fcbb,False
000209:017-02 (08111000-017-02):017-02:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,017-02 (08111000-017-02),0,1,0,0,0,e70d23aa75e66796c8560551d6a64b012f1541da9bbbf327e8cc6d0155f2bfba,False
000210:017-03 (08111000-017-03):017-03:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,017-03 (08111000-017-03),1,1,631,629,627,49ef4e14615d90011728d042bcc333ba1fdd58703de78dbff36401f0a1a2fe01,False
000211:017-04 (08111000-017-04):017-04:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,017-04 (08111000-017-04),1,1,562,560,562,e978d8e06603e23da50022684eee323f3d228f7126d85dc5f75542ebfbba9bff,False
000212:017-05 (08111000-017-05):017-05:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,017-05 (08111000-017-05),1,1,623,619,621,165c5d105a5cc00f992deb655eff438a7190ef3a1c0043acd07cc5890dd82de7,False
000213:017-06 (08111000-017-06):017-06:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,017-06 (08111000-017-06),1,1,660,654,659,5947c0698c89c79feba08021801101b84a736aae5d57e96d758e2809daca9529,False
000214:017-07 (08111000-017-07):017-07:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,017-07 (08111000-017-07),0,1,0,0,0,e7980684eedf1eb56b266ee914dcadd4036522ddea863675cfd726f114e26bed,False
000215:017-08 (08111000-017-08):017-08:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,017-08 (08111000-017-08),1,1,598,596,597,711a92ce076f57d6fff3ce8eff8f96300c25c884b4c8910bc2892fe627c0ce10,False
000216:017-09 (08111000-017-09):017-09:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,017-09 (08111000-017-09),1,1,690,686,687,3d1dda7c5e5a8944a7dab4f4c02bdd562bfe7fb765f9015443b140407fabf8ec,False
000217:017-10 (08111000-017-10):017-10:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,017-10 (08111000-017-10),1,1,601,599,599,f517744e81f31523507d12615acc580a6abc7a716069615833fc716d7dd50def,False
000218:017-11 (08111000-017-11):017-11:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,017-11 (08111000-017-11),1,1,595,594,592,877a0c6f4c24f6e2bdcf7d497c0db8abc0a99081cec22d5207eecba334d17a3b,False
000219:017-12 (08111000-017-12):017-12:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,017-12 (08111000-017-12),0,1,0,0,0,1e808d016aea2c91c865606049b9281bb662c6f8a1c60090a076d84d2e53c100,False
000220:017-51 (08111000-017-51):017-51:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,017-51 (08111000-017-51),1,1,498,496,497,775a779af01724463c1ce18bda8e8005e603484bf6566fccdbcb6c31f4927809,False
000221:017-52 (08111000-017-52):017-52:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,017-52 (08111000-017-52),1,1,385,382,385,8fb9fd81c961982eb3b1bdf41ddb3fd4f73d0e0b97586ead1e25a0e88729703a,False
000222:017-53 (08111000-017-53):017-53:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,017-53 (08111000-017-53),1,1,386,384,385,39666b184e8f6d91615a8b7749a54022045075e4cd12eedec923f25123da4c9a,False
000223:017-54 (08111000-017-54):017-54:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,017-54 (08111000-017-54),1,1,472,471,471,696c0090ccf2443056a669b66177038bdc3c038a93d4f91c7d25839b94df348e,False
000224:017-55 (08111000-017-55):017-55:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,017-55 (08111000-017-55),0,1,0,0,0,186c63b1570fd352961f4b6d4afc24d868e395fb5939ae21e885ebf3f3ff3fa6,False
000225:017-56 (08111000-017-56):017-56:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,017-56 (08111000-017-56),1,1,384,383,383,5c9ed083160dc8e0158dd6357881ef4d0ac053bbe5d7e52a40a9cf482b0548fa,False
000226:017-57 (08111000-017-57):017-57:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,017-57 (08111000-017-57),1,1,280,280,280,0c1c2a3825a7a6fde806239d35c717647d3d05ee0d4429b44a905b9216cc1917,False
000227:017-58 (08111000-017-58):017-58:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,017-58 (08111000-017-58),1,1,424,422,421,d769dfd4041365106c283d6567a52126d4c90d20b640de74009f044c676bb145,False
000228:017-59 (08111000-017-59):017-59:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,017-59 (08111000-017-59),1,1,458,458,458,d152a053d07518807f0f6f2300f609bf7de8e83cb15a31527f72c90f24e7c96a,False
000229:017-60 (08111000-017-60):017-60:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,017-60 (08111000-017-60),1,1,399,399,399,c85054b09866a82034124cbfc3000751af5a7d644a502386d4b5c5581df0ce21,False
000230:017-61 (08111000-017-61):017-61:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,017-61 (08111000-017-61),0,1,0,0,0,4d0bf18d1985c01399d6eb466c1f9dcbef89f9a86491ac45a4161e694d701391,False
000231:017-62 (08111000-017-62):017-62:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,017-62 (08111000-017-62),1,1,421,421,421,e62b21fdf00a241961d56ea36b4aea0796d476e334855b9b3e26a7d2ba96dffa,False
000232:017-92 (08111000-017-92):017-92:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,017-92 (08111000-017-92),1,1,80,80,79,64f3cd8dba47df7ae578079045dc445e4ff0ae48e3541f062db50e8a3778430f,False
000233:016-01 (08111000-016-01):016-01:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,016-01 (08111000-016-01),0,1,0,0,0,9b7157e1f80f5e9653b220690ef6b9779a2361ed5487db78ee511370f05c4775,False
000234:016-02 (08111000-016-02):016-02:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,016-02 (08111000-016-02),1,1,707,702,705,60eea0e4166b7eea7f36083c2e01eb42ee8ca85dcb2fe71fc1578a119093d204,False
000235:016-03 (08111000-016-03):016-03:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,016-03 (08111000-016-03),1,1,621,620,621,b2766747174ab386fdcf4fae80dc0ccbe131557cd6371152d6da3df6598464ea,False
000236:016-04 (08111000-016-04):016-04:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,016-04 (08111000-016-04),1,1,657,653,652,f120a6d37b7de1e6dcc98b7fe1dfde53b86e4649dc345958a1f5eaa5b42bd02a,False
000237:016-05 (08111000-016-05):016-05:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,016-05 (08111000-016-05),1,1,620,613,614,a169d639042dc1a28801afd3264a47343c5ecb3b4ade8e9f67c00622c2a9bdfe,False
000238:016-06 (08111000-016-06):016-06:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,016-06 (08111000-016-06),0,1,0,0,0,908e3e176a6173dee64dbcb45c5f59570b606652a6ff19426dc57ee00df3d7f0,False
000239:016-51 (08111000-016-51):016-51:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,016-51 (08111000-016-51),1,1,275,273,275,dd98eac64233d52c5632d1203d6ec818fe3a52c7626afe29aa0fc3af2b0fd155,False
000240:016-52 (08111000-016-52):016-52:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,016-52 (08111000-016-52),1,1,453,453,453,9294f8bad7145888db3999303f2cb6d462742767e285f37676bd7083ff4c5283,False
000241:016-53 (08111000-016-53):016-53:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,016-53 (08111000-016-53),1,1,467,467,467,f0addf4742fb3016d01307a8d466287f607665b1dbb5888259e187fd6f7f66cd,False
000242:016-54 (08111000-016-54):016-54:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,016-54 (08111000-016-54),1,1,501,501,501,d3ccd36db175876be2eacc466f49d864b4ed27c4730dfae03896ea804b7228c1,False
000243:016-55 (08111000-016-55):016-55:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,016-55 (08111000-016-55),1,1,425,425,425,8fafc90cff30c71485dfc64dbcf59877a715615e31ed7f7828aebc91556dc9a8,False
000244:016-56 (08111000-016-56):016-56:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,016-56 (08111000-016-56),1,1,415,413,414,637b3f5895062a8c945cf26dce40b7e468e0a12a4c6521d021f8e3f5dd1608f7,False
000245:016-92 (08111000-016-92):016-92:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,016-92 (08111000-016-92),1,1,66,66,66,c199d106da3ede46e5e79a29b94d5ad200cd83f765f171f0c9f76abc2f851b08,False
000246:020-01 (08111000-020-01):020-01:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-01 (08111000-020-01),1,1,699,695,696,62801d9b95d3ff1e09bbd218f76c12ae2eaba24edc54bacfae9d59916b8c5df5,False
000247:020-02 (08111000-020-02):020-02:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-02 (08111000-020-02),1,1,381,379,379,f60c802d278a3feb3800003332f6bf4853a8e61f54af276ea769342a2cdf8600,False
000248:020-03 (08111000-020-03):020-03:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-03 (08111000-020-03),1,1,593,592,592,04251bdb3063ceac01eb19fb4b61eba05b82c7606fd7078c4d6b712666c008f5,False
000249:020-04 (08111000-020-04):020-04:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-04 (08111000-020-04),0,1,0,0,0,0c651adae25bbaf9e302c57a745817df115a3071cfef8d0cbb0bcd6e43473f67,False
000250:020-05 (08111000-020-05):020-05:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-05 (08111000-020-05),0,1,0,0,0,a73594c2d64656c474dd70d94c4efe256a5afc9c8338efc60bc71913c2682f40,False
000251:020-06 (08111000-020-06):020-06:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-06 (08111000-020-06),1,1,672,672,670,8f48ee45cbff4969cc4c4a4d55e92df0756515a47b188b612df935df9eb262f0,False
000252:020-07 (08111000-020-07):020-07:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-07 (08111000-020-07),1,1,572,572,570,1bc7e5094a23690de39640f7f1e4d446d5a8a02b72b2a7b8e7b7900c15334ddd,False
000253:020-08 (08111000-020-08):020-08:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-08 (08111000-020-08),1,1,374,373,374,9b34301e97646bf6945f8fc593c01c78da2b4a5bce72f74fd57f40b0f975b559,False
000254:020-09 (08111000-020-09):020-09:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-09 (08111000-020-09),1,1,545,543,539,9ce89d16eb6f2e07ef27b8e5f405e41dcabd6040ad6b242bd6eff2a6a7118a58,False
000255:020-10 (08111000-020-10):020-10:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-10 (08111000-020-10),1,1,732,731,730,b55875903263d0f9120635faaac3657a510369de3242a4840a4c4ac6fb3d9bd9,False
000256:020-11 (08111000-020-11):020-11:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-11 (08111000-020-11),0,1,0,0,0,87643cd3170f3951ec018babeec3a92a040ccb9c1ed3b9277bfb5053f0331ce7,False
000257:020-12 (08111000-020-12):020-12:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-12 (08111000-020-12),0,1,0,0,0,a13b24fad09f1976a2e32b78cf968b2bb679e7be99c4dfb60293c60656bd5f26,False
000258:020-13 (08111000-020-13):020-13:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-13 (08111000-020-13),0,1,0,0,0,f873157b84830d0952f2be0da067c65f13f20ff54a43a57d47d115926e896079,False
000259:020-14 (08111000-020-14):020-14:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-14 (08111000-020-14),1,1,662,661,661,efe47a88490ff285ae5e0fba0a000f34cebd9652a63ad42f8b51b9b93c478134,False
000260:020-15 (08111000-020-15):020-15:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-15 (08111000-020-15),1,1,616,613,615,2d057407849387130726d0d01fb6b255025ce52fe160e9506a87e0943ae9dc2e,False
000261:020-16 (08111000-020-16):020-16:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-16 (08111000-020-16),1,1,623,621,623,81160304814fa228ef3a1437c67ac626edfaeae3ab4e65c547ffeb7ca039866b,False
000262:020-17 (08111000-020-17):020-17:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-17 (08111000-020-17),1,1,546,543,545,059cab3a91b05e5fe76188ab9686c5c93ac2f62f932c7acf45a9987f47fef8d4,False
000263:020-18 (08111000-020-18):020-18:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-18 (08111000-020-18),1,1,517,513,513,0052aa1caacecff1298ebc683bcf1d411d58e61aae87e3887419d8197cbee94d,False
000264:020-19 (08111000-020-19):020-19:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-19 (08111000-020-19),1,1,432,431,431,e40beb5df21210794c04e07d153608a6d997ab86bea3e5436f87dfb3b615d67f,False
000265:020-20 (08111000-020-20):020-20:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-20 (08111000-020-20),1,1,430,430,429,29923da2418d7f21996b78cf55d3f647cae55982711304849fa750b75447a812,False
000266:020-21 (08111000-020-21):020-21:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-21 (08111000-020-21),0,1,0,0,0,22e55cd1be816b739e27ce47e73cc44d2d28c4d7ddb884645872344ecb3076ee,False
000267:020-22 (08111000-020-22):020-22:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-22 (08111000-020-22),1,1,312,308,308,f667c6b3f5b40f66c5ce9ac339d8b893b4f18ceeddae53dfc73b07c68565c2ca,False
000268:020-23 (08111000-020-23):020-23:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,020-23 (08111000-020-23),1,1,454,452,454,e1e71d93a92d1d039eeea74c7dbb7ce195f21cfa04f03ed0584ad8bcdd966b88,False
000269:020-51 (08111000-020-51):020-51:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-51 (08111000-020-51),1,1,366,366,366,ffa65436bae93970412dd4747e2a48845df3fdaad5907911f242a0464f731c6c,False
000270:020-52 (08111000-020-52):020-52:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-52 (08111000-020-52),1,1,325,323,325,d6ea2e08ff67a9bfa649ed453cbcf65c4f0da6f45be12409b1d2773aec92b6f8,False
000271:020-53 (08111000-020-53):020-53:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-53 (08111000-020-53),0,1,0,0,0,331d1697cfed8e477bd2f0795a585b73f093f6e3bf801d4e8ddc6dcf8c422554,False
000272:020-54 (08111000-020-54):020-54:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-54 (08111000-020-54),0,1,0,0,0,2d05bb46e3fc837fe3b606794753a170e92bf8818a2f1d0edb158cd8631ea153,False
000273:020-55 (08111000-020-55):020-55:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-55 (08111000-020-55),0,1,0,0,0,62ab3c843135faffab33e34712e888f1d92eda476ac72df6879cbc64d08a17c6,False
000274:020-56 (08111000-020-56):020-56:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-56 (08111000-020-56),1,1,484,480,481,f4d967f3c118d7529a37df89240f226590cdefb4f782070eb5e132dc9008fe57,False
000275:020-57 (08111000-020-57):020-57:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-57 (08111000-020-57),1,1,455,453,452,a1b397fcb6bcf3f95005f0d1387d3685b3b012c7970a87102e660aa6bb72c6bb,False
000276:020-58 (08111000-020-58):020-58:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-58 (08111000-020-58),1,1,314,314,314,14fed260accf643a46c0b60c78ea79d7ee9eb60dbfb5b203adaff9bc2fee2396,False
000277:020-59 (08111000-020-59):020-59:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-59 (08111000-020-59),1,1,295,293,293,204eac588f697ca4d6387aa187d9810c9c248bbdf600505f16e0959d67677d4b,False
000278:020-60 (08111000-020-60):020-60:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-60 (08111000-020-60),1,1,383,382,382,a351a247d45774112dfda8d63cae769e9815254645ff23502c75078f25fce171,False
000279:020-61 (08111000-020-61):020-61:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-61 (08111000-020-61),0,1,0,0,0,13132bfa5ae99a14e15cea716287de4898b995d1df74356ab85e96291611d65e,False
000280:020-62 (08111000-020-62):020-62:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-62 (08111000-020-62),1,1,373,371,373,4b018dc4158923a5a02a27651c51155132bac54418eaae4877049cc6b2f035e0,False
000281:020-63 (08111000-020-63):020-63:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-63 (08111000-020-63),1,1,445,442,439,d820a349505b24684f6e9a24cf4ac3665b9ee478b9bd0f4850c91202442b5d68,False
000282:020-64 (08111000-020-64):020-64:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-64 (08111000-020-64),0,1,0,0,0,d43069bcb9d8f939a8bdd92b4acebe2dd69f2147c76d748c53017c80d57d3d06,False
000283:020-65 (08111000-020-65):020-65:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-65 (08111000-020-65),1,1,461,461,461,31900935812cdfd739dd67eac2871a45e298dc372cc2ad9cdbcdf64424c9c31b,False
000284:020-66 (08111000-020-66):020-66:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-66 (08111000-020-66),1,1,545,545,545,cfd617a3d772627575606276676ff1386a495b09107dcf2c3ac616d15c4346a2,False
000285:020-67 (08111000-020-67):020-67:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-67 (08111000-020-67),1,1,440,438,439,17fc5f71f17f953a02a0f9198befdf96d5a1ba3f0cde9a613b1e6a40675b4ddb,False
000286:020-68 (08111000-020-68):020-68:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-68 (08111000-020-68),1,1,458,453,456,a6e01db1f59db772e0a72bb11591251a1e0be3cf84d6b7c1a05715988d6a8a4e,False
000287:020-69 (08111000-020-69):020-69:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-69 (08111000-020-69),1,1,435,434,435,49622224b3adf3ca828f0cc48de69dbb9f77254f6f8979823c57d7fb9c5d8aa7,False
000288:020-70 (08111000-020-70):020-70:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-70 (08111000-020-70),1,1,469,469,469,43e0cce1a197c1c37a45b95e67a05f8b6a0b3109712c7714e46c28cdcfe62109,False
000289:020-71 (08111000-020-71):020-71:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,020-71 (08111000-020-71),1,1,184,183,184,f9b0ca49b69bef1748a78d1bd0e0efd0de0a11eb7e3db2c04caef15117e999c9,False
